path,label,score
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_929.mp4,playing ice hockey,0.90987915
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_817.mp4,vault,0.60854137
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_421.mp4,javelin throw,0.99995154
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_475.mp4,skateboarding,0.106069654
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_604.mp4,riding mountain bike,0.6784159
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_357.mp4,passing American football (in game),0.60016865
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_864.mp4,kitesurfing,0.34395868
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_54.mp4,motorcycling,0.80368894
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_705.mp4,sailing,0.9968986
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_247.mp4,ice climbing,0.9999794
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_438.mp4,scuba diving,0.94769657
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_221.mp4,bungee jumping,0.98829925
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_57.mp4,motorcycling,0.5718429
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_775.mp4,pole vault,0.9999536
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_849.mp4,skydiving,0.9998078
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_489.mp4,playing cricket,0.92916036
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_961.mp4,sailing,0.9989351
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_469.mp4,riding or walking with horse,0.79225206
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_731.mp4,bowling,0.9999992
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_719.mp4,playing cricket,0.61521393
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_865.mp4,windsurfing,0.2959603
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_366.mp4,rock climbing,0.9076712
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_297.mp4,breakdancing,0.6925082
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_876.mp4,springboard diving,0.69978875
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_90.mp4,skiing slalom,0.88095444
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_127.mp4,trapezing,0.85238993
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_639.mp4,trapezing,0.99996346
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_333.mp4,playing basketball,0.4471256
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_241.mp4,ice climbing,0.99947613
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_999.mp4,roller skating,0.76555717
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_491.mp4,riding mule,0.6823267
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_707.mp4,sailing,0.99960697
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_581.mp4,canoeing or kayaking,0.9793576
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_284.mp4,swimming breast stroke,0.5851736
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_863.mp4,paragliding,0.43702346
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_996.mp4,roller skating,0.6554719
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_79.mp4,playing volleyball,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_199.mp4,riding or walking with horse,0.5871419
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_733.mp4,bowling,0.99998665
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_39.mp4,catching fish,0.6308831
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_364.mp4,rock climbing,0.757534
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_545.mp4,snowmobiling,0.9967804
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_569.mp4,sled dog racing,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_440.mp4,skiing crosscountry,0.23569968
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_611.mp4,tossing coin,0.27639228
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_936.mp4,high jump,0.9527563
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_648.mp4,motorcycling,0.9996738
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_314.mp4,archery,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_965.mp4,sailing,0.9999156
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_948.mp4,playing badminton,0.7422781
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_645.mp4,motorcycling,0.9995127
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_985.mp4,arm wrestling,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_553.mp4,punching person (boxing),0.975161
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_403.mp4,playing ice hockey,0.377393
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_424.mp4,javelin throw,0.9999875
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_538.mp4,driving car,0.953484
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_889.mp4,tossing coin,0.27524608
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_30.mp4,catching fish,0.714473
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_263.mp4,canoeing or kayaking,0.72425175
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_240.mp4,ice climbing,0.99995565
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_496.mp4,riding mule,0.5021997
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_781.mp4,swimming backstroke,0.8254303
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_391.mp4,driving car,0.8777225
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_0.mp4,bobsledding,0.99999565
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_845.mp4,skydiving,0.9998201
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_329.mp4,hitting baseball,0.9353633
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_343.mp4,water sliding,0.687793
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_801.mp4,skydiving,0.9999997
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_10.mp4,hurdling,0.9993243
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_809.mp4,skydiving,0.9999999
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_434.mp4,scuba diving,0.7692322
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_945.mp4,playing badminton,0.7679529
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_283.mp4,swimming backstroke,0.42752755
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_227.mp4,bungee jumping,0.999819
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_703.mp4,sailing,0.99862736
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_166.mp4,wrestling,0.9412142
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_681.mp4,playing kickball,0.42928576
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_15.mp4,hurdling,0.99943256
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_898.mp4,cheerleading,0.99999964
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_29.mp4,snowboarding,0.81100816
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_566.mp4,sled dog racing,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_839.mp4,playing cricket,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_914.mp4,vault,0.9796867
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_77.mp4,playing volleyball,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_890.mp4,cheerleading,0.99999785
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_601.mp4,riding mountain bike,0.91258466
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_372.mp4,riding or walking with horse,0.9342126
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_537.mp4,driving car,0.9110626
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_65.mp4,shooting goal (soccer),0.7049825
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_388.mp4,jetskiing,0.89178556
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_689.mp4,playing kickball,0.45037717
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_226.mp4,bungee jumping,0.9997238
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_638.mp4,trapezing,0.99988955
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_11.mp4,hurdling,0.99811065
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_157.mp4,sword fighting,0.6339905
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_167.mp4,wrestling,0.9543996
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_427.mp4,javelin throw,0.9999275
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_568.mp4,sled dog racing,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_590.mp4,disc golfing,0.9999992
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_9.mp4,bobsledding,0.99999636
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_378.mp4,riding or walking with horse,0.96954083
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_902.mp4,skipping rope,0.45405135
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_695.mp4,archery,0.8913182
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_49.mp4,bobsledding,0.9998783
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_293.mp4,breakdancing,0.7381853
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_106.mp4,playing tennis,0.99952126
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_251.mp4,ice skating,0.9925208
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_931.mp4,high jump,0.9839344
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_430.mp4,scuba diving,0.7290925
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_113.mp4,riding or walking with horse,0.96519345
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_277.mp4,riding a bike,0.5636833
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_720.mp4,motorcycling,0.41209286
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_413.mp4,sword fighting,0.95062864
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_536.mp4,driving car,0.9346113
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_48.mp4,bobsledding,0.9997895
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_905.mp4,spinning poi,0.4838117
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_14.mp4,hurdling,0.9978148
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_851.mp4,riding or walking with horse,0.75476897
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_794.mp4,dunking basketball,0.72698706
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_234.mp4,shot put,0.9906141
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_542.mp4,snowmobiling,0.9963336
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_270.mp4,riding a bike,0.5952059
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_512.mp4,passing American football (in game),0.6329615
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_598.mp4,disc golfing,0.9999995
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_133.mp4,ice skating,0.9379833
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_13.mp4,hurdling,0.9993689
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_143.mp4,roller skating,0.8391259
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_855.mp4,riding or walking with horse,0.6014519
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_435.mp4,scuba diving,0.826802
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_573.mp4,riding mountain bike,0.8427477
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_844.mp4,skydiving,0.97171223
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_693.mp4,archery,0.8254229
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_769.mp4,surfing water,0.998893
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_963.mp4,sailing,0.9986783
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_17.mp4,hurdling,0.9998746
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_534.mp4,driving car,0.912886
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_61.mp4,shooting goal (soccer),0.47017866
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_414.mp4,sword fighting,0.955109
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_275.mp4,riding a bike,0.46973664
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_548.mp4,snowmobiling,0.9950256
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_214.mp4,catching or throwing frisbee,0.99800575
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_487.mp4,playing cricket,0.93623054
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_644.mp4,motorcycling,0.99957466
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_175.mp4,golf driving,0.8869108
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_383.mp4,jetskiing,0.9295974
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_69.mp4,shooting goal (soccer),0.5785293
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_355.mp4,hurling (sport),0.46550342
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_477.mp4,parkour,0.13516991
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_209.mp4,passing American football (in game),0.9660661
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_909.mp4,javelin throw,0.27645048
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_928.mp4,playing ice hockey,0.9152416
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_441.mp4,ice skating,0.2548314
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_888.mp4,tossing coin,0.3918106
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_238.mp4,shot put,0.9974346
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_754.mp4,skydiving,0.8348372
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_401.mp4,playing ice hockey,0.37460288
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_624.mp4,trapezing,0.5342856
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_402.mp4,playing ice hockey,0.32137674
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_310.mp4,archery,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_682.mp4,playing kickball,0.5533871
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_467.mp4,riding or walking with horse,0.6067685
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_957.mp4,ice skating,0.98326206
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_190.mp4,riding or walking with horse,0.6112228
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_78.mp4,playing volleyball,1.0
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_150.mp4,sword fighting,0.7040512
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_254.mp4,ice skating,0.99676025
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_130.mp4,ice skating,0.97501916
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_138.mp4,ice skating,0.9884202
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_788.mp4,swimming backstroke,0.9256538
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_325.mp4,hitting baseball,0.8869355
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_50.mp4,motorcycling,0.7561568
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_998.mp4,roller skating,0.600271
/kaggle/input/sports-videos-dataset-gd/kaggle/temp/videos/video_323.mp4,hitting baseball,0.9226551
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_315.mp4,making pizza,0.68925893
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_766.mp4,jumping into pool,0.56392735
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_776.mp4,flying kite,0.19045007
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1954.mp4,smoking hookah,0.080646895
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1264.mp4,kitesurfing,0.36864194
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_193.mp4,cooking egg,0.3959266
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1527.mp4,playing paintball,0.17344546
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_45.mp4,hopscotch,0.17485407
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_662.mp4,training dog,0.5202963
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1673.mp4,riding elephant,0.9977894
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1724.mp4,pumping gas,0.42721686
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_206.mp4,playing recorder,0.3847774
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1553.mp4,feeding goats,0.22367802
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_320.mp4,pushing wheelchair,0.29090062
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1198.mp4,climbing tree,0.37253398
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1700.mp4,driving car,0.39718205
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_156.mp4,making tea,0.79883194
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_507.mp4,scuba diving,0.096113525
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1207.mp4,kitesurfing,0.22850601
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_448.mp4,juggling fire,0.07220427
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_230.mp4,kicking field goal,0.1406606
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_627.mp4,walking the dog,0.59264076
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_464.mp4,feeding fish,0.1559743
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_827.mp4,cleaning gutters,0.24610923
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_47.mp4,hula hooping,0.18887109
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1725.mp4,pumping gas,0.18420082
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_318.mp4,making pizza,0.91863984
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1612.mp4,water sliding,0.16054162
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1031.mp4,watering plants,0.26084292
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1942.mp4,playing basketball,0.39263892
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_677.mp4,opening bottle,0.06674893
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1177.mp4,jumping into pool,0.14920911
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_353.mp4,cleaning windows,0.187084
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1695.mp4,making tea,0.8223645
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1549.mp4,waiting in line,0.09319007
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1559.mp4,walking the dog,0.44533283
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_885.mp4,bungee jumping,0.30869824
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1937.mp4,parkour,0.10766029
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_891.mp4,playing drums,0.46121496
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_389.mp4,jumping into pool,0.22098368
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_44.mp4,dancing macarena,0.1831969
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_723.mp4,playing paintball,0.28599614
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_986.mp4,arranging flowers,0.8298868
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_796.mp4,snorkeling,0.93995565
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1563.mp4,parkour,0.4650055
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_223.mp4,playing basketball,0.52956516
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_222.mp4,playing basketball,0.57360804
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_539.mp4,feeding birds,0.993559
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1977.mp4,driving car,0.35272798
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_129.mp4,playing organ,0.57585657
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1036.mp4,egg hunting,0.23347718
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1901.mp4,eating ice cream,0.3988622
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_225.mp4,playing basketball,0.59087676
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_92.mp4,hammer throw,0.09392206
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_268.mp4,using computer,0.6965253
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1062.mp4,headbanging,0.40966806
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1568.mp4,jumping into pool,0.18051311
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1523.mp4,playing paintball,0.2309202
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1369.mp4,tossing salad,0.5719781
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1497.mp4,texting,0.28284234
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_152.mp4,making tea,0.90578973
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1871.mp4,jumping into pool,0.2911283
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1376.mp4,opening bottle,0.13637073
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1051.mp4,opening bottle,0.15980883
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_847.mp4,feeding fish,0.1840208
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_82.mp4,celebrating,0.19119006
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1411.mp4,playing organ,0.23979181
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_544.mp4,jetskiing,0.3622324
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_218.mp4,barbequing,0.08964615
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_457.mp4,finger snapping,0.11930617
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1709.mp4,driving car,0.7139637
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1722.mp4,headbutting,0.41943258
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1058.mp4,smoking hookah,0.16496329
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_518.mp4,opening present,0.08972569
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_105.mp4,parasailing,0.24414581
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_215.mp4,shredding paper,0.25169545
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1365.mp4,tossing salad,0.7948329
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_911.mp4,driving car,0.21773496
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_913.mp4,unloading truck,0.3414573
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_295.mp4,arranging flowers,0.35103273
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_917.mp4,driving car,0.4518405
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1366.mp4,tossing salad,0.42059463
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1078.mp4,skiing (not slalom or crosscountry),0.19621693
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1884.mp4,making pizza,0.26332265
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1500.mp4,cartwheeling,0.30340636
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_609.mp4,pushing car,0.16607735
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_58.mp4,driving tractor,0.99979943
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_692.mp4,using remote controller (not gaming),0.7060753
/kaggle/input/tiny-imagenet-videos-data-gd/kaggle/temp/videos/video_1862.mp4,pumping gas,0.53527087
